year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,UA,UNITED AIR LINES INC.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",478,179,81.4,10.08,17.91,0,69.61,12,1,17027,6268,2277,1174,0,7308
2023,7,UA,UNITED AIR LINES INC.,MYR,"Myrtle Beach, SC: Myrtle Beach International",57,17,5.34,0.82,4.22,0,6.62,1,0,1075,420,102,230,0,323
2023,7,UA,UNITED AIR LINES INC.,OGG,"Kahului, HI: Kahului Airport",245,40,22.56,0,8.94,0,8.49,2,1,2770,947,0,246,0,1577
2023,7,UA,UNITED AIR LINES INC.,OKC,"Oklahoma City, OK: Will Rogers World",30,5,2.76,0,0.28,0,1.96,0,0,350,296,0,14,0,40
2023,7,UA,UNITED AIR LINES INC.,OMA,"Omaha, NE: Eppley Airfield",256,105,44.18,4.87,15.18,0,40.77,3,1,8377,2811,598,702,0,4266
2023,7,UA,UNITED AIR LINES INC.,ONT,"Ontario, CA: Ontario International",83,20,6.73,1,2.47,0,9.8,2,0,1518,729,47,82,0,660
2023,7,UA,UNITED AIR LINES INC.,ORD,"Chicago, IL: Chicago O'Hare International",7493,2160,684.64,93.91,619.49,0,761.96,276,56,188808,63226,12859,37372,0,75351
2023,7,UA,UNITED AIR LINES INC.,ORF,"Norfolk, VA: Norfolk International",239,106,45.23,3.48,20.24,0,37.05,9,0,7224,2574,315,814,0,3521
2023,7,UA,UNITED AIR LINES INC.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",155,60,29.54,3.88,13.67,0,12.91,16,0,4762,2182,544,893,0,1143
2023,7,UA,UNITED AIR LINES INC.,PDX,"Portland, OR: Portland International",652,219,100.5,10.9,24.38,0,83.21,15,0,15650,6438,1092,1240,0,6880
2023,7,UA,UNITED AIR LINES INC.,PHL,"Philadelphia, PA: Philadelphia International",367,114,43.71,3.54,26.27,0,40.49,4,1,9107,3010,385,2243,0,3469
2023,7,UA,UNITED AIR LINES INC.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",638,211,93.29,14.64,23.79,0,79.29,15,1,15187,6036,1268,1111,0,6772
2023,7,UA,UNITED AIR LINES INC.,PIT,"Pittsburgh, PA: Pittsburgh International",202,71,25.72,2.56,8.81,0,33.91,7,0,5824,1931,459,341,0,3093
2023,7,UA,UNITED AIR LINES INC.,PNS,"Pensacola, FL: Pensacola International",60,27,9.42,0.93,5.61,0,11.03,3,1,1860,502,87,244,0,1027
2023,7,UA,UNITED AIR LINES INC.,PVD,"Providence, RI: Rhode Island Tf Green International",28,13,3.17,0,5.8,0,4.03,0,0,1109,171,0,365,0,573
2023,7,UA,UNITED AIR LINES INC.,PWM,"Portland, ME: Portland International Jetport",173,48,22.58,3.97,8.51,0,12.94,5,0,3521,1633,363,427,0,1098
2023,7,UA,UNITED AIR LINES INC.,RAP,"Rapid City, SD: Rapid City Regional",95,23,8.81,2,3.41,0,8.78,2,0,1715,980,116,133,0,486
2023,7,UA,UNITED AIR LINES INC.,RDM,"Bend/Redmond, OR: Roberts Field",92,31,8.69,1,2.7,0,18.61,0,0,2746,782,33,108,0,1823
2023,6,9E,ENDEAVOR AIR INC.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",86,15,6.03,2.23,4.12,0,2.63,0,0,793,278,141,151,0,223
2023,6,9E,ENDEAVOR AIR INC.,ABY,"Albany, GA: Southwest Georgia Regional",60,11,4.28,1.71,2.11,0,2.9,1,0,587,218,50,90,0,229
2023,6,9E,ENDEAVOR AIR INC.,AEX,"Alexandria, LA: Alexandria International",61,13,4.37,1.97,1.73,0,4.93,1,0,815,227,76,55,0,457
2023,6,9E,ENDEAVOR AIR INC.,AGS,"Augusta, GA: Augusta Regional at Bush Field",110,21,9.16,0.37,4.89,0,6.58,0,0,1279,519,44,256,0,460
2023,6,9E,ENDEAVOR AIR INC.,ALB,"Albany, NY: Albany International",147,18,8.27,1,2.17,0,6.56,5,0,1259,730,49,69,0,411
2023,6,9E,ENDEAVOR AIR INC.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1599,262,61.54,12.42,53.52,0,134.52,8,6,20055,7036,1032,2549,0,9438
2023,6,9E,ENDEAVOR AIR INC.,ATW,"Appleton, WI: Appleton International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,AUS,"Austin, TX: Austin - Bergstrom International",52,4,2.51,0,0.55,0,0.93,0,0,134,71,0,21,0,42
2023,6,9E,ENDEAVOR AIR INC.,AVL,"Asheville, NC: Asheville Regional",56,13,5.58,0,2.69,0,4.73,4,0,821,271,0,253,0,297
2023,6,9E,ENDEAVOR AIR INC.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",60,5,2,0,1,0,2,2,0,788,666,0,20,0,102
2023,6,9E,ENDEAVOR AIR INC.,BDL,"Hartford, CT: Bradley International",27,8,0,0,1,0,7,1,0,372,0,0,22,0,350
2023,6,9E,ENDEAVOR AIR INC.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",56,8,1.01,0,2.6,0,4.39,6,0,396,38,0,146,0,212
2023,6,9E,ENDEAVOR AIR INC.,BGR,"Bangor, ME: Bangor International",123,21,5.93,0,4.67,0,10.41,9,0,916,299,0,183,0,434
2023,6,9E,ENDEAVOR AIR INC.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",128,22,8.3,1.89,3.93,0,7.87,6,0,2238,813,155,556,0,714
2023,6,9E,ENDEAVOR AIR INC.,BNA,"Nashville, TN: Nashville International",77,13,1.59,0.12,10.02,0,1.27,2,0,944,206,21,560,0,157
2023,6,9E,ENDEAVOR AIR INC.,BQK,"Brunswick, GA: Brunswick Golden Isles",60,12,4.08,0.96,3.45,0,3.51,0,0,597,271,48,125,0,153
2023,6,9E,ENDEAVOR AIR INC.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",26,5,1.27,0.42,2.39,0,0.92,0,0,312,116,18,78,0,100
2023,6,9E,ENDEAVOR AIR INC.,BTV,"Burlington, VT: Burlington International",148,19,2.33,0,8.11,0,8.56,8,0,947,148,0,417,0,382
2023,6,9E,ENDEAVOR AIR INC.,BUF,"Buffalo, NY: Buffalo Niagara International",223,33,9.88,0,11.92,0,11.2,28,0,3633,661,0,2162,0,810
2023,6,9E,ENDEAVOR AIR INC.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",64,4,2.16,0,1.26,0,0.58,11,0,245,93,0,137,0,15
2023,6,9E,ENDEAVOR AIR INC.,CAE,"Columbia, SC: Columbia Metropolitan",62,14,4.83,0.17,4.17,0,4.84,3,0,860,285,16,176,0,383
2023,6,9E,ENDEAVOR AIR INC.,CHA,"Chattanooga, TN: Lovell Field",137,30,17.01,2.82,3.79,0,6.37,1,1,2705,1749,225,143,0,588
2023,6,9E,ENDEAVOR AIR INC.,CHO,"Charlottesville, VA: Charlottesville Albemarle",134,23,4.94,2.59,4.63,1,9.84,15,3,2004,533,152,212,21,1086
2023,6,9E,ENDEAVOR AIR INC.,CHS,"Charleston, SC: Charleston AFB/International",118,25,9.5,0.9,8.31,0,6.28,7,0,1245,360,19,371,0,495
2023,6,9E,ENDEAVOR AIR INC.,CLE,"Cleveland, OH: Cleveland-Hopkins International",346,65,19.07,0.85,23.76,0,21.31,15,0,3980,1202,17,1311,0,1450
2023,6,9E,ENDEAVOR AIR INC.,CLT,"Charlotte, NC: Charlotte Douglas International",267,41,8.67,0,20.99,0,11.34,25,0,2453,359,0,1423,0,671
2023,6,9E,ENDEAVOR AIR INC.,CMH,"Columbus, OH: John Glenn Columbus International",64,4,1.97,0,1.21,0,0.82,2,0,181,76,0,33,0,72
2023,6,9E,ENDEAVOR AIR INC.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",3,1,0,0,0,0,1,0,0,33,0,0,0,0,33
2023,6,9E,ENDEAVOR AIR INC.,CSG,"Columbus, GA: Columbus Airport",86,9,2.48,0.44,0.08,0,6,0,1,684,66,65,5,0,548
2023,6,9E,ENDEAVOR AIR INC.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",572,67,18.59,1.81,11.04,0,35.56,26,0,5974,901,103,1271,0,3699
2023,6,9E,ENDEAVOR AIR INC.,CWA,"Mosinee, WI: Central Wisconsin",61,3,1.63,0,0.27,0,1.1,0,0,191,40,0,8,0,143
2023,6,9E,ENDEAVOR AIR INC.,DAY,"Dayton, OH: James M Cox/Dayton International",26,8,3.49,0,0.93,0,3.58,3,0,569,180,0,79,0,310
2023,6,9E,ENDEAVOR AIR INC.,DCA,"Washington, DC: Ronald Reagan Washington National",194,20,5.06,0,7.49,0,7.45,1,2,1270,431,0,440,0,399
2023,6,9E,ENDEAVOR AIR INC.,DHN,"Dothan, AL: Dothan Regional",60,12,4.51,2,4.02,0,1.47,0,1,549,212,63,139,0,135
2023,6,9E,ENDEAVOR AIR INC.,DLH,"Duluth, MN: Duluth International",24,1,0,0,1,0,0,0,0,17,0,0,17,0,0
2023,6,9E,ENDEAVOR AIR INC.,DSM,"Des Moines, IA: Des Moines International",214,27,15.18,0.33,3.11,0,8.37,3,0,1440,926,5,130,0,379
2023,6,9E,ENDEAVOR AIR INC.,DTW,"Detroit, MI: Detroit Metro Wayne County",1429,166,41.51,12.24,40.74,0,71.51,17,0,16759,5921,1235,4095,0,5508
2023,6,9E,ENDEAVOR AIR INC.,EVV,"Evansville, IN: Evansville Regional",75,16,4.8,1.69,3.2,0,6.32,0,0,904,329,157,98,0,320
2023,6,9E,ENDEAVOR AIR INC.,EWR,"Newark, NJ: Newark Liberty International",144,21,7.88,0,10.8,0,2.31,19,1,1615,810,0,674,0,131
2023,6,9E,ENDEAVOR AIR INC.,FAR,"Fargo, ND: Hector International",49,3,0.95,0,0,0,2.05,0,0,150,58,0,0,0,92
2023,6,9E,ENDEAVOR AIR INC.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30,6,1.91,1.51,0.09,0,2.49,0,0,457,224,107,20,0,106
2023,6,9E,ENDEAVOR AIR INC.,FSD,"Sioux Falls, SD: Joe Foss Field",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,GRR,"Grand Rapids, MI: Gerald R. Ford International",133,13,3.93,2.38,2.73,0,3.95,4,0,643,177,95,144,0,227
2023,6,9E,ENDEAVOR AIR INC.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",160,22,10.18,0,7.32,0,4.5,13,0,1196,538,0,229,0,429
2023,6,9E,ENDEAVOR AIR INC.,GSP,"Greer, SC: Greenville-Spartanburg International",101,18,5.67,0,4.65,0,7.68,10,0,1358,348,0,367,0,643
2023,6,9E,ENDEAVOR AIR INC.,GTR,"Columbus, MS: Golden Triangle Regional",60,10,3.31,1.4,1.36,0,3.93,1,0,495,145,63,52,0,235
2023,6,9E,ENDEAVOR AIR INC.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,IAD,"Washington, DC: Washington Dulles International",33,2,1,0,0,0,1,0,0,195,123,0,0,0,72
2023,6,9E,ENDEAVOR AIR INC.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",4,1,0,0,1,0,0,0,0,18,0,0,18,0,0
2023,6,9E,ENDEAVOR AIR INC.,ILM,"Wilmington, NC: Wilmington International",142,29,5.27,1,9.99,0,12.74,8,0,1536,333,31,301,0,871
2023,6,9E,ENDEAVOR AIR INC.,IND,"Indianapolis, IN: Indianapolis International",214,27,5.32,0.88,12.98,0.96,6.87,12,0,1568,324,108,787,24,325
2023,6,9E,ENDEAVOR AIR INC.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",60,11,2.36,0,4.9,0.41,3.34,5,0,899,169,0,469,58,203
2023,6,9E,ENDEAVOR AIR INC.,JAX,"Jacksonville, FL: Jacksonville International",80,18,7.24,0,6.63,0,4.13,6,0,1620,808,0,376,0,436
2023,6,9E,ENDEAVOR AIR INC.,JFK,"New York, NY: John F. Kennedy International",1548,223,59.78,10.76,95,0,57.47,132,3,22255,5677,1200,9865,0,5513
2023,6,9E,ENDEAVOR AIR INC.,LAN,"Lansing, MI: Capital Region International",60,6,4,0,0,0,2,0,0,204,156,0,0,0,48
2023,6,9E,ENDEAVOR AIR INC.,LEX,"Lexington, KY: Blue Grass",8,1,0.95,0,0,0,0.05,0,0,124,118,0,0,0,6
2023,6,9E,ENDEAVOR AIR INC.,LGA,"New York, NY: LaGuardia",3110,573,95.58,46.87,285.45,0,145.1,279,22,50752,8362,6625,23602,0,12163
2023,6,9E,ENDEAVOR AIR INC.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",24,8,1,0,3.44,0,3.56,1,0,541,54,0,186,0,301
2023,6,9E,ENDEAVOR AIR INC.,LSE,"La Crosse, WI: La Crosse Regional",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",83,16,11.99,0,0.72,0,3.29,1,0,1085,749,0,107,0,229
2023,6,9E,ENDEAVOR AIR INC.,MCI,"Kansas City, MO: Kansas City International",136,23,7.24,0,6.92,0,8.84,15,2,1408,331,0,436,0,641
2023,6,9E,ENDEAVOR AIR INC.,MDT,"Harrisburg, PA: Harrisburg International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,MEM,"Memphis, TN: Memphis International",35,9,3.98,0,3.03,0,1.99,2,0,807,470,0,139,0,198
2023,6,9E,ENDEAVOR AIR INC.,MGM,"Montgomery, AL: Montgomery Regional",36,8,6.12,0,0,0,1.88,0,0,394,257,0,0,0,137
2023,6,9E,ENDEAVOR AIR INC.,MKE,"Milwaukee, WI: General Mitchell International",62,11,3.42,0,2.79,0,4.79,5,0,607,167,0,170,0,270
2023,6,9E,ENDEAVOR AIR INC.,MLI,"Moline, IL: Quad Cities International",52,4,0,1.52,0.06,0,2.42,0,0,223,0,83,3,0,137
2023,6,9E,ENDEAVOR AIR INC.,MLU,"Monroe, LA: Monroe Regional",60,14,7.17,2.68,1.96,0,2.18,0,0,917,447,263,85,0,122
2023,6,9E,ENDEAVOR AIR INC.,MOB,"Mobile, AL: Mobile Regional",69,11,6.11,1,1.11,0,2.78,0,0,596,312,70,49,0,165
2023,6,9E,ENDEAVOR AIR INC.,MQT,"Marquette, MI: Marquette Sawyer Regional",26,6,3,0,0,0,3,0,0,480,156,0,0,0,324
2023,6,9E,ENDEAVOR AIR INC.,MSN,"Madison, WI: Dane County Regional-Truax Field",23,2,2,0,0,0,0,0,0,100,100,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",678,49,21.83,2.84,2.72,0,21.61,4,0,4387,2299,169,122,0,1797
2023,6,9E,ENDEAVOR AIR INC.,MYR,"Myrtle Beach, SC: Myrtle Beach International",61,13,3.65,0,3.18,0,6.17,3,0,1608,813,0,188,0,607
2023,6,9E,ENDEAVOR AIR INC.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",12,1,0.44,0,0.15,0,0.41,0,0,107,47,0,16,0,44
2023,6,9E,ENDEAVOR AIR INC.,OKC,"Oklahoma City, OK: Will Rogers World",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,6,9E,ENDEAVOR AIR INC.,ORF,"Norfolk, VA: Norfolk International",231,50,15.91,5.32,20.01,0,8.76,14,4,4508,905,1237,1186,0,1180
2023,6,9E,ENDEAVOR AIR INC.,ORH,"Worcester, MA: Worcester Regional",26,7,2.37,0,1.33,0,3.3,2,1,402,239,0,32,0,131
2023,6,9E,ENDEAVOR AIR INC.,PIT,"Pittsburgh, PA: Pittsburgh International",77,12,5.79,0.83,2.64,0,2.74,9,0,499,254,54,89,0,102
2023,6,9E,ENDEAVOR AIR INC.,PVD,"Providence, RI: Rhode Island Tf Green International",82,17,4.26,0,2.97,0,9.77,4,0,827,245,0,82,0,500
2023,6,9E,ENDEAVOR AIR INC.,PWM,"Portland, ME: Portland International Jetport",172,29,8.15,0,11.63,0,9.21,21,0,1642,249,0,600,0,793
2023,6,9E,ENDEAVOR AIR INC.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",565,82,17.71,1.37,29.13,0,33.79,39,0,5330,1143,65,1365,0,2757
2023,6,9E,ENDEAVOR AIR INC.,RIC,"Richmond, VA: Richmond International",237,38,8.11,0,15.99,0.63,13.27,15,2,1713,489,0,617,17,590
2023,6,9E,ENDEAVOR AIR INC.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",55,14,4.93,0.89,1.52,0,6.66,3,0,743,260,32,91,0,360
2023,6,9E,ENDEAVOR AIR INC.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",284,39,14.17,1.22,12.92,0,10.69,17,0,3474,1481,86,969,0,938
2023,6,9E,ENDEAVOR AIR INC.,RST,"Rochester, MN: Rochester International",25,5,4.05,0,0,0,0.95,0,0,186,112,0,0,0,74
2023,6,9E,ENDEAVOR AIR INC.,SAV,"Savannah, GA: Savannah/Hilton Head International",121,26,3.53,0,14.37,0,8.09,8,1,1560,236,0,618,0,706
2023,6,9E,ENDEAVOR AIR INC.,SCE,"State College, PA: University Park",6,1,0.31,0,0.15,0,0.54,0,0,119,37,0,18,0,64
2023,6,9E,ENDEAVOR AIR INC.,SDF,"Louisville, KY: Louisville Muhammad Ali International",46,6,5,0,0.19,0,0.81,0,0,850,742,0,21,0,87
2023,6,9E,ENDEAVOR AIR INC.,SHV,"Shreveport, LA: Shreveport Regional",78,13,6.12,1.5,2.13,0,3.25,0,0,1941,1227,32,51,0,631
2023,6,9E,ENDEAVOR AIR INC.,STL,"St. Louis, MO: St Louis Lambert International",127,17,6.29,0.74,3.85,0,6.12,10,0,1114,482,69,170,0,393
2023,6,9E,ENDEAVOR AIR INC.,SYR,"Syracuse, NY: Syracuse Hancock International",219,32,9.64,0,9.77,0,12.59,15,0,2441,1251,0,557,0,633
2023,6,9E,ENDEAVOR AIR INC.,TLH,"Tallahassee, FL: Tallahassee International",26,8,6.02,0,0.75,0,1.23,0,0,353,188,0,45,0,120
2023,6,9E,ENDEAVOR AIR INC.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",94,15,5.4,0.52,3.99,0,5.08,0,0,1030,557,40,102,0,331
2023,6,9E,ENDEAVOR AIR INC.,TVC,"Traverse City, MI: Cherry Capital",133,8,4.19,0,1.06,0,2.76,0,0,382,197,0,21,0,164
2023,6,9E,ENDEAVOR AIR INC.,TYS,"Knoxville, TN: McGhee Tyson",193,40,14.05,0.86,8.33,0,16.76,7,0,2776,1209,34,341,0,1192
2023,6,9E,ENDEAVOR AIR INC.,VLD,"Valdosta, GA: Valdosta Regional",60,11,4.36,1,0.97,0,4.67,0,0,775,352,40,63,0,320
2023,6,9E,ENDEAVOR AIR INC.,XNA,"Fayetteville, AR: Northwest Arkansas National",18,2,2,0,0,0,0,0,0,158,158,0,0,0,0
2023,6,AA,AMERICAN AIRLINES INC.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",270,91,29.83,6.39,18.8,0,35.97,1,1,6231,1557,749,704,0,3221
2023,6,AA,AMERICAN AIRLINES INC.,ALB,"Albany, NY: Albany International",90,31,14.31,0.68,4.21,0,11.8,0,0,2047,868,52,130,0,997
2023,6,AA,AMERICAN AIRLINES INC.,AMA,"Amarillo, TX: Rick Husband Amarillo International",52,29,13.11,0.79,3.4,0,11.71,0,0,3694,1663,38,159,0,1834
2023,6,AA,AMERICAN AIRLINES INC.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",90,24,7.99,3.22,7.26,0,5.53,0,0,2263,352,1044,390,0,477
2023,6,AA,AMERICAN AIRLINES INC.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719,241,71.27,21.22,49.97,0.15,98.39,10,0,21277,5291,1609,2459,15,11903
2023,6,AA,AMERICAN AIRLINES INC.,AUS,"Austin, TX: Austin - Bergstrom International",1329,465,126.52,28.91,140.2,0.3,169.07,9,5,39975,13150,3088,6128,41,17568
2023,6,AA,AMERICAN AIRLINES INC.,AVL,"Asheville, NC: Asheville Regional",146,44,15.89,1.06,8.46,0,18.58,1,0,4739,1790,101,481,0,2367
2023,6,AA,AMERICAN AIRLINES INC.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",56,19,5.82,0.91,1.48,0,10.79,0,0,2344,818,74,83,0,1369
2023,6,AA,AMERICAN AIRLINES INC.,BDL,"Hartford, CT: Bradley International",280,105,33.66,3.34,19.75,1.08,47.17,1,0,8172,2152,358,836,66,4760
2023,6,AA,AMERICAN AIRLINES INC.,BFL,"Bakersfield, CA: Meadows Field",114,31,13.28,2.9,2.75,0.68,11.4,1,1,3488,1256,521,116,155,1440
2023,6,AA,AMERICAN AIRLINES INC.,BGR,"Bangor, ME: Bangor International",102,18,7.08,0.08,4.28,0,6.57,1,1,1479,726,9,165,0,579
2023,6,AA,AMERICAN AIRLINES INC.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",106,52,17.85,4.48,8.96,0,20.71,0,1,4232,1184,366,498,0,2184
2023,6,AA,AMERICAN AIRLINES INC.,BNA,"Nashville, TN: Nashville International",687,234,67.17,14.91,58.08,0.29,93.56,10,4,20855,6138,1252,3315,10,10140
2023,6,AA,AMERICAN AIRLINES INC.,BOI,"Boise, ID: Boise Air Terminal",103,35,10.67,0.84,9.98,0,13.51,0,1,2033,457,36,637,0,903
2023,6,AA,AMERICAN AIRLINES INC.,BOS,"Boston, MA: Logan International",1354,465,146.14,16.6,139.03,0.13,163.1,17,2,35810,12025,1216,7171,11,15387
2023,6,AA,AMERICAN AIRLINES INC.,BTV,"Burlington, VT: Burlington International",28,9,1.15,0,2.2,0,5.65,0,0,607,83,0,202,0,322
2023,6,AA,AMERICAN AIRLINES INC.,BUF,"Buffalo, NY: Buffalo Niagara International",175,64,17.51,4.43,16.08,1,24.98,0,3,6068,2448,349,823,41,2407
2023,6,AA,AMERICAN AIRLINES INC.,BUR,"Burbank, CA: Bob Hope",120,40,16.15,2.08,11.2,0,10.56,0,0,4358,2414,86,488,0,1370
2023,6,AA,AMERICAN AIRLINES INC.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",324,110,42.77,5.77,21.73,0,39.73,3,0,9863,3444,570,1136,0,4713
2023,6,AA,AMERICAN AIRLINES INC.,BZN,"Bozeman, MT: Bozeman Yellowstone International",94,26,6.73,2.02,4.72,0,12.53,0,1,1354,314,64,166,0,810
2023,6,AA,AMERICAN AIRLINES INC.,CAE,"Columbia, SC: Columbia Metropolitan",60,28,11.01,0.69,4.21,0,12.09,1,0,2079,1126,47,198,0,708
2023,6,AA,AMERICAN AIRLINES INC.,CHS,"Charleston, SC: Charleston AFB/International",428,136,42.14,8.18,31.08,0.14,54.46,3,0,13061,3848,1049,2022,20,6122
2023,6,AA,AMERICAN AIRLINES INC.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",116,45,13.68,2.91,7.25,0,21.16,1,0,4693,1479,231,415,0,2568
2023,6,AA,AMERICAN AIRLINES INC.,CLE,"Cleveland, OH: Cleveland-Hopkins International",458,168,64.85,9.16,29.75,0.78,63.46,2,0,13208,5303,735,1393,14,5763
2023,6,AA,AMERICAN AIRLINES INC.,CLT,"Charlotte, NC: Charlotte Douglas International",9784,2557,607.01,137.79,622.09,6.33,1183.78,84,22,262995,82492,17725,28735,203,133840
2023,6,AA,AMERICAN AIRLINES INC.,CMH,"Columbus, OH: John Glenn Columbus International",356,109,43.34,3.96,14.53,0,47.17,1,0,10781,4356,318,872,0,5235
2023,6,AA,AMERICAN AIRLINES INC.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",119,39,12.52,3.3,6.67,0,16.5,2,0,1732,450,297,325,0,660
2023,6,AA,AMERICAN AIRLINES INC.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",286,104,27.85,4.82,22.55,0,48.77,6,0,8012,2234,381,1162,0,4235
2023,6,AA,AMERICAN AIRLINES INC.,DAB,"Daytona Beach, FL: Daytona Beach International",26,7,3.36,0.63,2.23,0,0.79,0,0,210,98,22,61,0,29
2023,6,AA,AMERICAN AIRLINES INC.,DCA,"Washington, DC: Ronald Reagan Washington National",2381,625,163.08,38.96,146.29,2.36,274.32,39,33,74592,24391,7493,8708,47,33953
2023,6,AA,AMERICAN AIRLINES INC.,DEN,"Denver, CO: Denver International",702,263,77.66,13,80.82,0.32,91.21,10,13,23617,7198,1161,4446,18,10794
2023,6,AA,AMERICAN AIRLINES INC.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14206,4140,981.87,266.42,989.32,7.97,1894.42,150,120,416577,118772,25206,48946,347,223306
2023,6,AA,AMERICAN AIRLINES INC.,DRO,"Durango, CO: Durango La Plata County",4,2,2,0,0,0,0,0,0,63,63,0,0,0,0
2023,6,AA,AMERICAN AIRLINES INC.,DSM,"Des Moines, IA: Des Moines International",202,65,20.47,5.41,7.51,0,31.62,1,0,5705,1709,386,284,0,3326
2023,6,AA,AMERICAN AIRLINES INC.,DTW,"Detroit, MI: Detroit Metro Wayne County",350,112,37.81,7.1,11.73,1.82,53.54,2,3,9255,2891,418,591,72,5283
2023,6,AA,AMERICAN AIRLINES INC.,ECP,"Panama City, FL: Northwest Florida Beaches International",98,36,8.72,1.51,10.68,0,15.08,0,1,3262,831,84,673,0,1674
2023,6,AA,AMERICAN AIRLINES INC.,EGE,"Eagle, CO: Eagle County Regional",60,23,8.21,0.46,8.36,0,5.98,0,0,2093,1229,15,322,0,527
2023,6,AA,AMERICAN AIRLINES INC.,ELP,"El Paso, TX: El Paso International",236,101,22.18,9.04,17.01,0,52.76,2,1,9730,2020,1021,818,0,5871
2023,6,AA,AMERICAN AIRLINES INC.,EUG,"Eugene, OR: Mahlon Sweet Field",60,20,4.89,1.34,3.97,0,9.79,1,0,2870,377,686,153,0,1654
2023,6,AA,AMERICAN AIRLINES INC.,EWR,"Newark, NJ: Newark Liberty International",643,271,69.17,18.36,98.41,0.08,84.98,27,9,25110,7464,1786,7308,2,8550
2023,6,AA,AMERICAN AIRLINES INC.,EYW,"Key West, FL: Key West International",120,24,5.69,0.13,10,0,8.18,0,0,2590,885,5,534,0,1166
2023,6,AA,AMERICAN AIRLINES INC.,FAT,"Fresno, CA: Fresno Yosemite International",228,84,21.62,5.39,14.34,0,42.65,0,0,8820,2200,1191,563,0,4866
2023,6,AA,AMERICAN AIRLINES INC.,FCA,"Kalispell, MT: Glacier Park International",60,17,5.69,0.77,3.31,0,7.23,0,0,1114,289,58,162,0,605
2023,6,AA,AMERICAN AIRLINES INC.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",441,149,44.39,7.27,37.58,0.12,59.65,7,9,14286,4848,530,2102,7,6799
2023,6,AA,AMERICAN AIRLINES INC.,FSD,"Sioux Falls, SD: Joe Foss Field",60,28,7.4,1.75,6.94,0,11.9,0,0,2243,785,149,462,0,847
2023,6,AA,AMERICAN AIRLINES INC.,GEG,"Spokane, WA: Spokane International",90,43,12.65,1.43,6.51,0.42,21.98,1,0,4534,981,184,446,33,2890
